Country,Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Haiti,HTI,,,,,,,,6,4,4.999999998,4,4,4.800000002,4.9,8.36,9.1,8.6,4.7,4.6,5.4,4.3,3.7,6.3,7.4,9.47315,8.9,10,10.212213114754094,11.225479452054788,12.712794520547947,11.54638356164383,13.552540983606553,14.27271232876712,14.618739726027394,16.308575342465744,16.264016393442628,15.425780821917812,14.110794520547941,15.425780821917812,16.24327759562842,17.58016438356166,19.022931506849336,22.088109,23.087868,22.3967123287,23.60882044,21.84867855,23.32514126,24.86298644,20.18546323,11.65136986,11.655784051
Hungary,HUN,,,,,,,,243.8,236,223,223,200.185792,206.060274,194.526027,199.161643,182.019127,183.131508,177.517808,163.438357,163.557376,160.739727,161.978082,154.315069,145.142076,148.841095,155.50411,148.983562,143.256832,137.868492,140.394521,135.221918,136.185793,154.761644,163.150685,160.920547,158.502732,156.632875,149.295891,142.232878,132.090164,130.482192,145.723288,155.49315,154.027322,166.868492,178.756164,180.479451,167.459016,181.802741,179.906849,175.599999,179.680328
Indonesia,IDN,,,,,,,,408,454.999999999,479.000000001,470.000000001,470.000000001,464.999999999,470.7,494.2,524.8,583.7,651,696,706,766,778,784,857,942,904,965,1183.8457103825133,1189.3284109589044,1202.9974246575355,1231.3243013698636,1351.418087431694,1371.6273972602737,1293.1488493150682,1351.1244383561643,1397.7587704918028,1429.6510136986305,1506.3209863013694,1553.4699452054788,1622.6817213114757,1587.2546575342462,1625.9642191780813,1532.2956260646713,1527.2147438728905,1572.3028577996038,1710.14016451,1629.45243166,1412.38181919,1448.4762904,1562.11490446,1582.98536108,1626.877995148
India,IND,,,,,,,,642.999999999,729,737,773.000000001,823.999999999,895,947,989,1084,1150,1169,1192,1274,1312,1414,1574,1681,1766,1758,1960,2178.3368032786884,2171.9955342465764,2256.1779726027394,2355.9148219178073,2476.343469945356,2465.435232876712,2654.0014520547948,2853.348986301369,2949.9810382513656,3019.285671232877,3141.96739726027,3221,3398,3423,3550,3848,4233,4531.196682564837,4765.461549299717,4920.122051051392,4556.203655026059,4726.163977150685,5131.33207589,5383.85324565,5598.89
Ireland,IRL,,,,,,,,119.035,104,92,83,84.508197,83.873972,98.961645,89.309588,80.038251,82.917809,91.945204,98.293151,100.322404,103.627397,113.227397,116.753426,120.587433,133.326026,147.967123,166.945204,172.161201,180.79178,176.783563,175.345205,182.565574,196.608219,198.646575,191.964384,189.371585,163.336986,164.350685,147.347944,138.64754,141.213698,140.40822,146.158903,152.237705,153.583563,159.117807,159.189042,134.855191,146,155.065753,155.556166,157.948088
Iran,IRN,,,,,,,,589.999999999,580,660,784.999999999,765.000000001,790,830,864,870.2,965,1002,1075,1084,1108,1129,1140,1119,1221,1218,1093.7,1300.8324043715847,1367.8334520547946,1369.1250684931508,1413.7976164383551,1490.0032786885247,1558.4218630136993,1678.5730136986308,1722.34802739726,1728.9663328093425,1794.964317391781,1686.2743741369873,1658.188932233671,1814.5804454296122,1873.061175382959,1912.7488511788629,1895.0218939473468,1778.6014014423563,1906.284901369863,1980.4405090782193,2052.7695036046575,1843.86101266,1981.20787703,1993.26279458,1959.13293141,1970.347504885
Iraq,IRQ,,,,,,,,217,214,205,249.999999999,240,258,279,285.3,320,351,400,263.3,340.8,408,457.1,474,469,443.2,447,451,432.931693989071,448.9361369863013,463.5266301369859,381.5918082191776,461.1996448087429,489.079260273973,464.9352328767124,429.0666936986302,482.3399453551914,585.9145830136979,603.2165670246575,635.7393634191781,785,861,879,803,860,1017.9489428123287,911.15573077,973.59501532,849.7792106,943.2180296,1033.27251096,1049.96126947,1060.795226895
Iceland,ISL,,,,,,,,11,10,9,10,10.631147,10.750685,10.860274,11.79726,12.57914,13.230138,14.216438,13.358904,14.28142,14.739726,16.601454,15.251155,16.680328,16.789041,17.506849,17.810959,18.232241,17.739821,18.164383,18.205481,19.002733,19.230137,20.734246,20.773399,22.622951,21.684932,14.649314,14.397261,14.251368,14.923288,15.624658,17.312328,19.073771,21.175341,23.169863,19.715069,13.114753,15.665754,19.345205,20.235618,20.991804
Israel,ISR,,,,,,,,160.4,163,162,151,125.502732,131.561643,142.800001,157.964383,168.259563,172.649316,178.975342,179.920549,180.72951,198.931507,211.89041,227.791782,221.073771,230.024657,227.654795,234.887671,252.412568,233.682192,246.860274,254.583561,248.275956,233.435616,242.145205,250.750687,246.095629,232.747945,251.241095,249.471233,296.344263,223.115068,205.742467,217.435615,221.010927,237.693152,231.646575,232.427396,205.472677,209.323287,230.882193,228.926027,219.75683
Italy,ITA,2068,2004,1855,1971,1897,1952,2039,1934.8,1874,1781,1750,1719.633881,1704.531507,1733.221919,1815.10411,1829.478143,1897.315068,1868.432877,1855.772603,1894.259564,1890.561645,1869.224658,1942.098631,1920.415301,1933.761644,1943.013698,1890.819178,1849.849726,1834.542465,1870.131506,1859.654794,1828.923498,1780.550686,1776.583563,1728.701369,1666.79235,1544.235615,1544.246575,1493.80274,1370.128416,1260.063013,1266.254794,1273.786301,1236.672131,1244.252056,1272.230138,1255.076712,1032.39071,1159.5863,1261.243835,1241.558904,1240.513659
Jamaica,JAM,,,,,,,,52.999999999,46.000000001,39.000000001,41,35,31,30.6,33.5,37.6,43.1,45.2,47.3,50.8,51.9,54.1,59.9,62.7,65.8,66.6,68.3,65.97946885245901,67.4818542465754,67.12340712328766,70.09861589041095,68.38988415300535,70.6753413698631,81.10513643835614,82.81140054794511,69.95712459016391,55.92122520547947,51.18504986301376,53.857509041095895,49.92567322404373,53.95170849315071,52.99632219178086,54.021178,58.364083,47.561808219178076,53.71460273,58.54162873,33.07296657,37.65339298,41.70712328,44.17513151,44.141584029
Jordan,JOR,,,,,,,,36.999999999,43.999999999,50.000000001,53,56,58,62.1,65.7,61.5,62.4,65.6,62.2,73.1,71.6,81.6,84.9,92.1,88.8,95.3,96.1,101.42353879781429,97.77185643835605,102.37983671232871,105.51912986301379,103.01269617486341,112.03019197479448,105.55899274630141,104.26117532493147,94.06614793989073,98.64279401095894,107.125417689863,131.25799685917806,145.54956354644807,139,153,133,116,120.19805479452056,110.14079233,107.32260503,87.04471231,92.33648191,100.58946739,99.61567122,100.694897497
Japan,JPN,4949,4864,4621,4837,4880,4945,5050,4960.3,4848,4582,4395,4666.117486,4436.052055,4502.917808,4567.49315,4849.103825,5057.90959,5259.282193,5305.608218,5387.103826,5299.526027,5559.673972,5604.975342,5642.043717,5600.430138,5411.142465,5551.19452,5420.19399,5325.383563,5233.767123,5346.504109,5235.377051,5293.643836,5161.482191,4994.438358,4741.972678,4329.904109,4403.221917,4418.479452,4676.674864,4523.77808,4289.356164,4168.090411,4034.079236,3941.550686,3847.021918,3754.353425,3353.885246,3398.676713,3337.769863,3286.652055,3140.32787
Kazakhstan,KAZ,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,403,341,298.1,268.8,245.8,216.4,196.7,146.7,165.70582950819676,157.7864635616439,170.64860164383566,175.750290410959,185.99143060109284,201.52568219178082,210.26475835616438,227.68933260273985,260.9683519125683,201.3203287671232,234.41818849315072,270.65618630136976,245.65619506849313,250.78129643835615,248.89434958904104,306,334,338.2755068493151,329.88172603,291.79815614,311.36037552,350.74492543,392.16824384,407.20458631,412.11549588
Kenya,KEN,,,,,,,,41,39,39,37.000000001,36,37.000000001,38.9,34.3,38.4,42.1,41.9,36.8,41,42.1,43.4,46.2,48.4,43.9,51.1,51.6,62.49019999999995,58.42102027397265,56.02761972602743,50.05633315068493,56.03251256830597,62.67850849315067,69.33218958904104,69.33445698630133,70.95700874316944,82.13950356164383,85.03976986301367,87.30881095890398,81.637969398907,87.80027945205477,90.06578630136995,105,114,115.4159452054797,112.97698630342465,119.4871337,108.39028247,115.65229578,113.53419177,112.29619179,116.16120548
Kyrgyzstan,KGZ,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,32.1,19.4,8.8,11.7,12.3,10.20308,14.00428,11.605126991780821,9.475732240437157,8.690725479452048,10.195475119534613,10.167618630136992,11.027755191256823,13.981081643835617,17.410613698630137,22.646553424657533,25.015566120218548,30.541848767123295,26.677832328767117,28.339585753424664,36.295077260273935,36.24591780821918,32.16053150684932,34.304164,40,34.76460273972603,41.24624657643835,31.72052055,26.43041095,31.39633423,30.83520548,30.0189589,30.0189589
Cambodia,KHM,,,,,,,,1.9,2,2.2,2.5,2.8,2.8,2.8,2.8,3,3,3,3.2,3.2,3.2,3.2,10.3,11.3,13.3,16,16.6,14.404480874316947,15.361863013698633,15.304821917808225,16.539644808743176,17.021885245901647,19.213917808219175,20.754109589041096,24.470739726027396,24.290628415300546,29.833917808219205,33.65860273972604,34.23216438356163,36.00720547945202,36.2697808219178,37.93180821917811,43,48.792568,50.460410959,52.43824355,64.96091974,66.33852876,67.5701428,67.94038075,71.72621918,73.53318031
Kiribati,KIR,,,,,,,,0.2,0.2,0.2,0.2,0.1,0.1,0.10347,0.12172,0.12166,0.12172,0.12172,0.123,0.12166,0.12172,0.12172,0.12172,0.12166,0.12172,0.12172,0.1217260273972603,0.23931010928961724,0.20500054794520545,0.299706394520548,0.31285324383561647,0.3350623530054644,0.43739506849315113,0.48507561643835645,0.4452191452054799,0.4959131147540984,0.43410410958904144,0.43127068493150694,0.40000219178082197,0.3939262295081968,0.40051698630136945,0.39943205479452,0.419868,0.44865,0.509637260274,0.51589205,0.5178863,0.5097452,0.5097452,0.51612329,0.52559588,0.58876141
Saint Kitts and Nevis,KNA,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.34235,0.34235,0.36336,0.36353,0.36353,0.48471,0.48448,0.6,0.7,0.6,0.7,0.7,0.7,0.7,1.2905710382513664,1.3493041095890406,1.4566054794520542,1.459783561643835,1.6141311475409836,1.4741205479452077,1.5239698630137002,1.6078958904109564,1.6022540983606595,1.6399041095890454,1.651306849315064,1.704854794520546,1.6806284153005475,1.6765205479452092,1.698424657534248,1.742832,1.790663,1.8020410958,1.8305671225,1.8590117925,1.7292778023050417,1.7173269008536296,1.8658000397753671,1.8898811,1.92898821
South Korea,KOR,,,,,,,,537.5,536,534,561,554.150273,551.035616,591.745206,626.720547,745.789618,860.079452,1048.260274,1263.331507,1526.745902,1684.131507,1839.81644,2007.739726,2100.953552,2254.972603,1916.564383,2083.786302,2135.330601,2132.041098,2149.153426,2175.383562,2155.120218,2191.342466,2179.904109,2240.509589,2142.308744,2188.50137,2268.564385,2259.372604,2321.620219,2328.290412,2347.8,2473.147945,2603.002732,2627.301369,2564.060274,2596.194521,2448.355191,2555.542466,2526.898631,2424.265753,2514.543716
Kuwait,KWT,,,,,,,,106.000000001,115.999999999,118.000000001,123.000000001,120.000000001,121,118.4,114.3,120.8,124.2,85.2,94.8,120.5,130.5,165.9,172.8,188.8,212.8,238.4,285.7,218.06978142076503,245.28961643835615,276.30342465753426,291.14917808219207,297.71450819672134,332.1441369863007,325.1206575342465,366.2547353424654,395.79107923497287,523.009316736986,476.054677,456.636214,463.600314,480.446234,451,451,437,416.1137808219178,457.94806002,432.83631119,369.51060039,394.31273091,420.63030136,414.77463017,419.129145825
Laos,LAO,,,,,,,,3,1.2,1.099999999,1.2,1.099999999,1.2,1.5,1.5,1.5,1.7,1.7,2,2,2,2.1,2.2,2.4,2.7,2.7,2.7,7.026615844262292,7.5991486630137,7.78920598630137,8.319568895890411,8.496368980874328,9.206527199999993,11.235068178082193,10.811310112328767,12.284457087431692,13.92746537260274,14.470074364383558,14.937032281095904,16.650892939071078,17.09168426191779,17.731026088767166,20.584793,20.674682,21.236728767153,24.07195891,23.80492329,23.30857261,23.34664384,23.69913971,22.92283013,23.517036893
Lebanon,LBN,,,,,,,,44.999999999,42,41.000000001,42.999999999,41.000000001,47.999999999,45.8,47.9,42.8,34.7,33,53.2,55.6,68.3,76.5,82.6,85.8,97.98471,99.58471,104.08471232876713,93.23363387978137,100.22786301369861,100.03536986301368,100.49131506849322,101.2753005464481,96.48679452054796,90.35298630136984,78.86989041095889,105.57841530054641,128.4023287671233,119.80126027397264,124.06328767123294,140.10360655737693,139,148,163,168.52481221917807,178.51858032886437,167.77804580643834,168.65564677,160.07930403,132.72559687,106.01420537,113.06478858,114.321366491
Liberia,LBR,,,,,,,,13.000000001,12,12,12,11,11,8.15717,6.06376,7.9,6.43178,3.83178,2.19695,2.29669,2.53178,2.53178,2.53178,2.63169,2.63178,2.73178,2.731780821917808,3.0802459016393406,3.3057064876712374,3.2640609682191752,3.576742322465751,3.88156184590164,4.5515658082191806,4.681988046575338,4.348017235616431,3.8292058885245903,3.5492057917808246,5.576522575342465,6.233952821917811,6.879731049180326,6.177608926027395,8.088527835616441,8.181291,9.348411,8.0732328768,3.37136887,5.91933765,4.49564055,4.25019178,5.02910136,4.64181917,4.852733924
Libya,LBY,,,,,,,,100,115,124.000000001,125.000000001,119.999999999,127.999999999,124.8,135.3,142.2,147.4,154.6,165.6,149.1,160,165.9,179.1,187,198.8,187.6,177.6,255.15850382513676,255.71659616438356,263.5980668493151,273.0412569863014,261.0557628415301,275.5820416438354,262.7873106849314,249.98059178082192,259.8765486338797,302.3919035616435,310.3571523287671,189.2807463780822,253.0345205369863,257.515871890411,269.2694779616438,221,204.537103,213.1156712328767,217.58790121616437,212.5251485,189.39552857,195.34096502,201.56153424,212.4590959,217.476329366
Saint Lucia,LCA,,,,,,,,0.799999998,0.6,0.799999998,0.7,0.7,0.900000001,0.90297,0.97973,1.24121,1.2416,1.2416,1.2416,1.24121,1.2416,1.47338,1.47338,1.47291,1.47338,1.47338,1.4733972602739727,2.5055066475409826,2.755016522904106,2.452114972219177,2.7477756225205523,2.705728904371582,2.7893648482191775,2.8082760460273994,2.9007703975890458,2.9713838251366105,2.9140679460822,3.04105974345206,3.084711937095888,3.062541197032785,3.063420810958898,3.0955886136986317,3.112541,3.14522,3.3946178082,4.26730369,4.20451548,4.01205501,4.16865755,4.24223015,4.34750685,4.42947195
Sri Lanka,LKA,,,,,,,,34,34,35,35.999999999,39,33,31.24698,36.3,34,31.7,35,34.1,36.2,41.2,45.2,47.5,54,60.7,61.5,65.5,78.94732786885241,77.02526684931506,80.48728767123292,80.26365917808211,84.77161639344263,87.80085698630141,86.83701150684931,88.60337972602747,86.38406666666671,82.6963232876713,88.83489205479457,101.68522520547947,109.22439781420773,95.47760438356164,105.81179835616443,108,124,126.34479452054795,120.35412213,121.40536154,97.39950096,111.82092759,94.19323288,89.69693149,91.961707662
Lesotho,LSO,,,,,,,,1.000000001,1.000000001,1.000000001,1.000000001,1.000000001,1.099999998,1.15379,1.15379,0.79067,1.15379,1.15379,1.15379,1.1515,1.14,1.25,1.25,1.25,1.25,1.2,1.2,2.766336065573769,2.7950931506849312,2.854791780821919,2.851436986301371,3.0009445355191255,2.995390410958903,2.9667252054794555,3.8450974958905437,3.2039530054644767,3.690692602739727,3.806238356164381,3.9719397260274003,4.258216844262292,4.283781232876708,4.477911967123293,4.335521273973,4.776812739726,5.217482882288,5.09155961,5.33486494,4.74157062,5.1936389,6.62541073,5.57164778,5.714988037
Lithuania,LTU,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,87.279781,75.699146,70.580821,64.454794,67.631693,67.665753,75.457535,60.556164,48.284154,53.147946,52.742466,50.150685,54.549181,58.895891,58.531507,60.827397,63.808742,55.364384,55.753425,53.857535,54.759562,53.09041,52.260274,57.142465,61.661201,64.20548,68.161644,67.975343,63.923498,65.580821,65.936986,68.652055,67.70765
Luxembourg,LUX,,,,,,,,23,22,22,21,20.669399,21.989041,23.824659,26.772603,27.37705,30.161645,33.147946,38.641095,39.748633,39.690411,39.797261,37.495892,38.759563,40.679452,42.495813,45.309588,48.730994,51.452055,52.320548,56.065753,63.253658,65.121078,61.671232,61.231286,61.295082,57.572603,60.068495,61.504111,59.202186,58.490411,56.805479,56.230138,56.163934,59.394521,62.958904,63.915068,52.595628,56.512329,51.726028,49.980822,50.740437
Latvia,LVA,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,53.969944,52.007002,49.964688,39.378083,41.001921,36.240488,34.959435,32.943379,28.314112,31.7863,32.197261,33.09863,34.204919,35.936986,37.424657,39.819177,38.14754,36.147945,37.443836,34.230138,34.180327,34.682191,34.88767,36.726027,37.685794,38.293151,35.31507,39.832877,35.390711,36.912329,34.731507,34.753425,32.188525
Macau,MAC,,,,,,,,3.199999999,3.100000001,3.3,4.6,5,4.1,5.9,6.39901,6.19543,6.59854,6.87156,6.79569,7,7.7,8.2,8.1869,9.4,9.7,10.4,11,10.79241176753617,11.009094491255283,11.906188203670197,12.295795847333508,14.706690339210226,14.544787455845615,14.920473872663047,13.934017299905229,11.561585328384377,12.6960833290256,9.796641743775316,10.689814511932456,10.986517097982606,10.985719169466703,11.294972489015247,17.409552,17.063316,15.956205021107952,12.683147694224175,12.658134004224,11.884574285910425,10.099424811690918,10.227724943252655,10.57744356,10.870289752
Morocco,MAR,,,,,,,,89,85,87.999999999,89,85,89.999999999,93.4,92,99.2,110.9,116.2,118,130.6,135,148.1,141.5,138.1,146.3,144.2,157.5,151.07737377049185,150.95736876712337,153.9910136986302,158.73719671232877,184.01000546448086,199.05505534246566,203.34705424657537,215.72704767123292,228.1699650273224,242.3967353424657,260.8671616438356,281.5006334246575,282.0182054644809,285.1806915068495,280.6292383561644,274,275,292.28531506849316,285.0108824227397,294.18732896,262.80449751,290.56445814,297.28113682,299.52350681,319.400600555
Moldova,MDA,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,56.12112,40.6,22.36353,22.02117,19.6,18.4,15.4,8.6,9.556693989071047,10.555342465753421,11.974438356164377,13.100794520547947,14.234398907103824,14.42234958904109,14.048418630136995,14.596403287671237,15.55092459016394,15.192751780821917,16.72408328767124,17.429993424657535,16.550201643835614,16.364886575342464,17.422794520547946,17.754878,19.002597,19.943753424657533,21.253068493150682,21.36952878,19.90117535,22.2973811,23.16003836,23.59217412,23.62938507
Madagascar,MDG,,,,,,,,8,6.999999999,6,8,8,8.599999999,5.59097,8.28,8.99458,6.39056,6.20998,6.52172,7.12166,7.32172,8.02172,8.42172,8.42166,8.52172,8.52172,8.52172602739726,13.03146830434426,12.680956358958902,9.212340609616446,12.198025360986302,13.328017021666664,12.833428593424657,12.645860857534243,13.382836397260277,14.349256234972685,12.118333315068496,12.867607276712327,13.984242421917802,15.471826483606549,15.076274301369853,16.601174684931504,18.876739,20.684553,16.9153863013,14.29556177,18.2601776,15.97501426,19.0481967,19.42557644,18.94127161,19.465181747
Maldives,MDV,,,,,,,,0.1,0.1,0.1,0.1,0.4,0.4,0.46353,0.46353,0.56336,0.56353,0.68471,0.68471,0.68448,0.8,1.68396,2.28471,2.3,1.9869,2.1869,2.186904109589041,4.643524590163931,3.9126027397260277,4.674109589041091,4.041095890410962,5.338554644808739,4.858928767123288,6.132526027397259,6.344981890410955,6.909379016393439,7.367532273972606,7.448627397260272,8.04144104109589,10.195702185792353,10.824009369863019,14.476339041095887,10.721305,11.483373,11.870869589100002,9.41769727,10.32383013,8.35367671,10.64203013,12.19857808,12.46026575,12.786506115
Mexico,MEX,,,,,,,,1270,1399,1476,1350,1394.937157,1476.191782,1523.471232,1576.416439,1598.06011,1714.958904,1591.315069,1712.901369,1712.590163,1811.30137,1978.454794,1827.328768,1824.229507,1863.147945,1983.660274,1976.350687,2062.4153,2036.772603,1952.832877,1951.830137,2020.286885,2068.613699,2075.780822,2135.476713,2125.770492,2058.312327,2094.287673,2120.271234,2102.051912,2090.383561,2039.690411,2006.328767,2052.614755,2019.747945,1934.380821,1955.711416,1670.387977,1703.638356,1865.649316,1845.835617,1850.456285
Middle East,MIDE,,,,,,,,2045.399999997,2183,2336.000000001,2591,2631.502732006,2834.561642997,2964.292771,3040.164383,3140.909563,3253.912316,3482.945342,3532.220549,3746.02951,3924.131507,4099.58356,4148.291782,4224.461741,4423.508147,4538.203035,4549.135917575342,4886.802397333333,5144.470755419178,5281.126607172602,5311.58691129041,5672.52902696175,6009.99321571178,6282.0745082778085,6751.299401594794,7118.125294730653,7601.952172438355,7745.103204867946,7898.0936156654525,8500.293022478792,8559.739249939123,8857.917419543246,8919.39279960488,8709.339103880713,9187.114549528187,9041.962998503397,9059.392303955658,8239.681411545,8641.023557235,9051.805661767,9174.558172773,9230.016746897
North Macedonia,MKD,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,19.4,21.3,18,18.5,23.4,21,22.3,20,18.649207650273215,15.424547945205479,17.610630136986284,16.869945205479453,17.201256830601082,17.650301369863012,18.275561643835623,20.14865753424658,17.90174863387979,18.7994794520548,18.40268493150685,18.996684931506852,18.728306010928964,18.759589041095893,18.702630136986294,20.495726027397303,21,21.93073630136986,20.942760465753423,22.47430418,20.59668656,22.34421625,24.23678307,23.43987434,23.52169507
Mali,MLI,,,,,,,,3.000000002,4,3.000000002,3.000000002,3.000000002,3.299999999,2.4889,2.9,1.60812,3.22438,3.23038,3.2308,3.42431,3.42438,3.42438,3.42438,3.62431,3.62438,3.72438,3.7243835616438354,6.1166120218579225,6.20895890410959,6.298356164383558,6.347999999999996,6.553415300546457,6.7469589041095865,7.945452054794525,9.514027397260278,11.294918032786889,14.299506849315064,14.299506849315064,15.621123287671228,16.581967213114748,17.818630136986283,19.065123287671213,23.036985027397,29.761063821917,32.849095890382,34.04857534,37.04545501,40.69512625,48.3033315,44.4758959,45.35216,46.4846134
Malta,MLT,,,,,,,,8.7,9.499999999,10,6.799999999,9.4,6.000000001,7.94235,8.7,9.3,9.8,10.5,11.4,12.4,13.2,14.2,15.2,16,17.1,18,20,28.597486338797854,31.388657534246548,30.66005479452059,35.54175342465756,37.18841530054642,31.971013698630138,32.66304109589043,35.47202739726024,36.80743169398904,39.34476712328772,46.61205479452054,44.26361643835616,42.08459016393445,40.01553424657537,40.794027397260315,43.09331506849315,47.225,50.24580821917808,52.02865753643835,53.79651784,49.04474297,45.21557509,50.49349397,53.39615744,46.80200988
Burma,MMR,,,,,,,,23,23,24.000000002,23,24.000000002,22.000000001,17.39609,16.3,16.7,16.7,15.1,15.69,16.52732,16.4,18.9,18.32117,19.42112,24.92117,29.54235,36.62117808219178,38.89447540983602,31.510987397260298,31.561146301369813,36.35636273972602,37.111569398907086,36.24701589041091,36.86566246575339,36.24931726027401,28.538410928961753,23.71431123287675,27.255809315068465,25.29113315068495,45.121046994535476,60.41579178082188,93.69763945205476,72.233809,91.669789,135.45917808219178,147.72124794520548,143.26254794,142.44958905,127.57928766,115.23821917,122.25312327,125.314578288
Montenegro,MNE,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.776739726027406,8.209068493150687,8.447540983606556,6.852520547945202,6.523342465753423,6.237753424657529,5.872076502732239,5.680876712328772,5.811945205479457,7.4823,7.467533,7.562547945205479,7.978246575342466,8.42264383,6.89771506,8.35789315,8.56339726,8.759534,9.28731494
Mongolia,MNG,,,,,,,,12,12,13.999999999,13.999999999,15,16,16.6,16.8,17.3,16.7,15.7,14.7,13.3,12.7,13.1,11.4,11.8,7.91917,8.42172,8.72172602739726,9.45677595628415,9.615095890410956,10.359753424657528,11.244958904109598,12.288060109289612,12.040493150684926,13.881561643835616,17.06687671232876,18.15510928961749,16.525479452054796,17.355534246575345,21.585589041095922,24.599041095890385,25.62106849315071,24.381369863013674,24.073917,21.073715,26.852246575342466,28.45193698,35.80547124,35.15537261,34.22629589,37.62443836,47.03827876,48.219792365
Mozambique,MOZ,,,,,,,,12.999999999,11.000000001,12.999999999,12.999999999,12,12.999999999,6.68471,6.78471,9.7,8,7,6.92323,6.88448,6.78471,6.48471,7.08471,7.08448,7.28471,7.6,7.9,10.64647540983606,11.309780821917814,10.208657534246576,12.852054794520539,10.967978142076507,11.012876712328769,11.746794520547937,14.905698630136992,13.310983606557373,15.00035616438353,16.100465753424682,18.122328767123275,17.51330601092895,20.308947945205492,23.411150684931208,28.481534246575,42.299068493151,46.01909589043269,33.286825716027394,33.07929362,28.41445783,37.76489406,40.61671233,41.40315069,42.455148111
Mauritania,MRT,,,,,,,,4.2,3.999999999,3.999999999,3.999999999,6.000000001,6.000000001,3.42611,4.72117,6.2,7.15309,6.3,6.6,22,22.5,22.5,22.8,23,23.1,23.2,23.2,8.030744398907109,8.37082375342466,9.061122219178088,9.36110945205479,10.0932274863388,10.424369863013697,10.132357972602742,11.5248226849315,14.165155737704913,13.956463013698635,13.585649315068492,14.774638356164386,16.292038251366122,14.578150684931506,17.43262739726023,17.293887,16.105644,24.690602739726,27.176572595616,27.99290521,28.72749314,27.40410959,31.37547096,29.78162193,30.549992018
Montserrat,MSR,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.08175,0.10292,0.10265,0.10292,0.12117,0.22117,0.22112,0.22117,0.22117,0.32117,0.32112,0.32117,0.32117,0.3211780821917808,0.1958743169398907,0.1964109589041095,0.2810958904109588,0.2810958904109588,0.280327868852459,0.2810958904109588,0.2810958904109588,0.3169041095890409,0.42393442622950794,0.3441860273972604,0.4645301369863016,0.3218356164383557,0.3067374316939892,0.38469041095890427,0.3605468493150686,0.405664,0.23026,0.2098958904,0.21461984,0.17878235,0.17544410000000002,0.17631011000000002,0.20964051,0.18636947,0.3353604146
Martinique,MTQ,,,,,,,,4.5,4.5,4.5,4.4,3.9,4.8,5,5.7,6.9,9.6,10.5,8.7,9.5,12.9,12.8,13,13,13.2,13.1,13.1,15.200184893989062,15.261206787945207,15.81631548054794,15.578071246027399,15.559053895081966,15.29775429479452,15.184886901917817,15.710719848767118,15.75270010491803,15.751916729863002,15.691329366575335,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Mauritius,MUS,,,,,,,,5.999999999,5.4,5.200000001,5.700000001,5.700000001,5.800000001,7.2,6.2,9.1,10.19589,11.9,12.1,14.4,14.6,14.7,15.5,16,16.2,16.3,16.3,20.608989071038256,20.51350684931507,19.99427397260273,20.378246575342477,21.38745901639345,22.681232876712322,22.724712328767136,22.717260273972602,22.3222131147541,22.115342465753436,23.508493150684924,25.050630136986307,24.866939890710373,24.961780821917806,25.724602739726027,26.22183508219178,28.254344,31.652136986302274,29.920359975342464,31.78268304,25.32443696,24.13725206,26.81487672,27.72457535,28.46011313
Malawi,MWI,,,,,,,,3,3.5,2.9,2.4,2.3,2.7,2.5,2.61242,2.6,3.34235,3.54235,4.5,4.5,4.30681,4.6,4.9,4.9,4.9,4.9,4.9,5.256912568306012,4.8348448200000025,4.564453596438357,5.009540090136982,5.289261028961751,4.678956835890412,4.9310924852054825,4.817771958904111,5.8238635819672195,5.145847380547941,6.46735821972603,6.082851838630137,5.978579205737711,6.200251236986309,6.3101101410958895,5.832842,6.831114,7.878698356217,7.879587724795,9.34244982,9.32327344,9.40120498,9.92165157,10.2223315,10.525094665
Malaysia,MYS,,,,,,,,160,165,180,191.999999999,193.999999999,193.999999999,191.9,197.3,202.3,219.3,264.9,282.6,302,336.5,378.9,399.2,436.2,468.7,450.1,453,467.90358797814145,493.24818958904126,500.2278564383556,496.90485260273954,527.9630212240443,520.4215096986301,523.7772361643836,608.18952774137,577.7980518087433,620.7560729468489,594.7757969315073,657.2276580821929,649.3049704918028,726.7857681095894,736.9548899068498,700.084712,717.316803,722.2927397260273,742.4238137,796.04173226,637.3682554,584.80001823,627.32071159,721.426114243,747.111565706
