Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cook Islands,COK,0.01,0.011,0.01,0.009,0.01,0.011,0.012,0.013,0.013,0.014,0.015,0.015,0.015,0.015,0.015,0.019,0.019,0.019,0.019,0.021,0.025,0.026,0.028,0.0291,0.0298,0.0299,0.0322,0.0337,0.0335,0.0327,0.0337,0.0336,0.0329,0.0325,0.0312,0.0293,0.0296,0.0308,0.0309,0.0288,0.025,0.0248,0.0248,0.0248
Colombia,COL,5.13,5.419,7.552,8.426,8.804,7.837,7.573,9.056,8.178,7.475,8.129,8.895,10.214,9.471,8.448,10.387,8.077,13.068,13.706,9.298,10.555,11.148,10.583,9.872,9.123,9.982,10.43,10.198,8.944,15.5,17.764,11.261,13.941,22.627,21.776,28.58,26.182,16.401,18.508,24.0516,26.96165,21.0294998,21.2472692,30.7759548
Comoros,COM,0.007,0.008,0.008,0.009,0.01,0.012,0.012,0.012,0.012,0.014,0.013,0.013,0.013,0.013,0.013,0.013,0.014,0.014,0.015,0.015,0.029,0.031,0.033,0.035,0.0439,0.0475,0.0501,0.0468,0.043,0.0464,0.0636,0.0574,0.0584,0.0561,0.0525,0.0529,0.0584,0.0909,0.0984,0.1084,0.13,0.132,0.135152,0.135151789
Cabo Verde,CPV,0.015,0.015,0.021,0.022,0.026,0.027,0.028,0.031,0.033,0.033,0.039,0.05,0.057,0.064,0.07,0.072,0.076,0.081,0.088,0.102,0.1385,0.1589,0.1765,0.1943,0.2134,0.2306,0.2445,0.2615,0.2807,0.3048,0.3426,0.3409,0.3062,0.3211,0.3381,0.336,0.3613,0.3507,0.3411,0.3617,0.3496,0.3508,0.36,0.36
Costa Rica,CRI,0.044,0.076,0.08,0.081,0.056,0.055,0.06,0.076,0.089,0.028,0.081,0.196,0.55,0.466,0.779,0.776,0.438,0.179,0.353,0.125,0.059,0.1,0.122,0.157,0.066,0.271,0.533,0.722,0.677,0.451,0.641,0.863,0.8298,1.196,1.043,0.108,0.193,0.0374,0.1586,0.0956,0.0237,0.0029,0.0020001,0.0131883
Central & South America,CSAM,100.21144,104.6569,105.01362,105.44354,105.57384,103.49616,114.50678,115.25054,125.62456,127.2615,116.262178,118.439537,124.254871,127.675037,126.581373,147.563208,159.25986,169.881808,186.881334,205.626437,226.4381,236.1082,237.1684,248.916,271.359,275.8341,286.8563,308.0568,335.6293,319.8826,365.3475,355.1564,414.6793,471.2393,497.5719,510.3775,478.2349,446.9935,430.0915,435.5257,394.88215,446.6814518,371.408036465,358.292720456
Former Czechoslovakia,CSK,63.4,60.276,61.253,62.271,63.807,60.629,59.144,55.185,56.103,56.732,54.565,52.924,51.195,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Cuba,CUB,9.263,9.847,10.327,10.799,11.489,11.416,12.33,12.737,13.601,14.249,12.941,11.045,10.751,10.247,10.526,11.123,11.66,12.462,12.484,12.855,13.999,14.294,14.654,14.962,14.757,14.854,15.969,17.087,16.977,17.038,16.833,17.187,17.744,18.307,18.588,19.487,19.648,19.7716,20.0797,19.8091,18.1354,17.0404,14.979,14.569141561
Cayman Islands,CYM,0.058,0.066,0.078,0.089,0.104,0.117,0.129,0.151,0.167,0.183,0.212,0.22,0.221,0.237,0.268,0.279,0.281,0.282,0.284,0.31,0.441,0.465,0.482,0.506,0.451,0.482,0.555,0.604,0.615,0.626,0.624,0.626,0.607,0.615,0.621,0.64,0.666,0.6705,0.6577,0.6956,0.6677,0.6787,0.677885,0.677884763
Cyprus,CYP,0.968,0.993,1.071,1.148,1.175,1.24,1.338,1.421,1.568,1.734,1.857,1.952,2.26,2.426,2.52,2.325,2.4365,2.548,2.777,2.951,3.37,3.551,3.785,4.052,4.201,4.376,4.651,4.868,5.064,5.184,5.249,4.751,4.46,3.963,4.033,4.135,4.463,4.5692,4.5831,4.6267,4.2525,4.345,4.38017,4.228
