Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7665,1.0475,1.1635,1.889,2.1655,2.961,3.6525,4.001,4.367,5.5895,6.222,7.162,7.4705,7.964,8.202,8.429,8.6595,8.982,9.6615,9.994,10.32,9.792,9.83,9.95
West,DEUW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,DJI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominica,DMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,DNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,0.3005,0.403,0.5115,0.693,0.802,0.6655,0.5085,0.7785,0.9385,1.0978,1.1451,1.3757,1.1849,1.2477,1.2435,1.3046,1.7913,1.7743,1.9824,2.0858,2.149951,2.007,2.007
Dominican Republic,DOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012,0.0015,0.0015,0.0012,0.0012,0.0013,0.0014,0.0015,0.0016,0.0017,0.0154,0.0154,0.0158,0.0161,0.0164,0.0169,0.0472,0.0473,0.0474,0.0474,0.0474,0.081,0.083,0.083
Algeria,DZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.035,0.0648,0.0738,0.0738,0.1068,0.1068,0.1013,0.1013,0.1013,0.1013,0.1443,0.1443,0.1463,0.1516,0.1516,0.1516,0.1516,0.15262,0.15262,0.15262
Egypt,EGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.0785,0.0785,0.123,0.131,0.131
Eritrea,ERI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,ESH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2274,0.2503,0.3931,0.478,0.5575,0.5848,0.6269,0.6438,0.6273,0.7768,0.8507,0.8927,0.9808,1.0129,1.0325,1.0347,1.0373,1.0445,1.0574,1.1122,1.2644,1.27812,1.279,1.279
Estonia,EST,--,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,NA,NA,0.005,0.005,0.006,0.011,0.011,0.012,0.012,0.012,0.012,0.06,0.142,0.149,0.167,0.261,0.278,0.281,0.281,0.281,0.2594,0.2729,0.296,0.296,0.296,0.294
Ethiopia,ETH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0198,0.0198,0.0198,0.071,0.071,0.119,0.145,0.205,0.29,0.29,0.29,0.335,0.335,0.31
