Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Congo-Brazzaville,COG,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.121,0.121,0.121,0.121,0.121,0.211,0.211,0.211,0.211,0.211,0.238,0.238,0.238,0.2681,0.4311,0.5312,0.5915,0.6517,0.6582,0.6717,0.6718,0.6718,0.8418,0.84182,0.84182,0.84192
Cook Islands,COK,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.01,0.01,0.01,0.01,0.01,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0111,0.0117,0.0097,0.0141,0.0142,0.0142,0.016,0.0168,0.0168,0.01681,0.01681,0.01681
Colombia,COL,4.636,4.861,5.616,6.255,6.85,7.098,6.872,8.523,9.331,8.793,8.849,9.599,11.024,12.185,12.658,12.647,13.514,14.614,12.818,13.2236,13.0053,13.5049,13.8311,13.2907,13.4849,13.6442,13.675,13.7087,14.0083,14.0489,14.6134,15.0761,15.0666,16.2056,17.1773,17.8504,17.8605,18.1544,18.2775,18.0785,17.845018,19.262889,20.168269,21.05262
Comoros,COM,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.0064,0.0224,0.0224,0.0224,0.0224,0.0224,0.0224,0.0244,0.0244,0.0254,0.0264,0.0274,0.0284,0.0367,0.0367,0.0367,0.0367,0.027948,0.031948,0.0315
Cabo Verde,CPV,0.003,0.004,0.004,0.004,0.006,0.006,0.007,0.007,0.007,0.007,0.018,0.02,0.023,0.026,0.029,0.032,0.034,0.037,0.039,0.042,0.047,0.053,0.081,0.079,0.079,0.0798,0.0718,0.0748,0.0898,0.0898,0.1038,0.1335,0.1355,0.1419,0.154,0.179,0.1949,0.1809,0.1832,0.1912,0.18618,0.1856,0.1972,0.2002
Costa Rica,CRI,0.609,0.643,0.817,0.819,0.819,0.78,0.771,0.866,0.873,0.874,0.893,1.011,1.043,1.042,1.045,1.168,1.271,1.345,1.345,1.354,1.719,1.7271,1.8047,1.9557,1.9812,1.9912,2.1267,2.3173,2.4926,2.5947,2.8789,2.9036,2.8094,2.8113,2.8671,3.0204,3.5093,3.6258,3.7033,3.6978,3.6785,3.743153,3.692104,3.75146
Central & South America,CSAM,82.095,89.01,94.405,99.883,106.75,113.004,117.481,122.055,127.767,130.554,133.499,136.8827,139.9479,144.3426,148.4889,152.1577,160.1058,167.8472,172.8912,177.3164,194.16126,200.38426,205.82126,211.780556,220.15742,226.22465,232.9032,239.0065,246.7499,259.1352,273.8687,285.7266,297.1966,317.5255,327.4214,341.3013,362.8159114,375.15779,387.5745145,400.4685077,413.9857367,433.411013,451.199435,474.835583
Former Czechoslovakia,CSK,16.085,17.121,18.117,18.547,19.582,20.389,21.024,21.102,21.114,21.112,21.549,21.354,20.784,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Cuba,CUB,2.756,2.975,3,3.111,3.229,3.419,3.532,3.841,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,4.325,4.331,4.337,4.2864,4.4869,4.4114,3.9592,3.9592,3.9577,4.9538,5.6224,5.9781,5.9504,6.1047,6.4084,6.4696,6.2069,6.3972,6.7014,6.846,6.9512,7.0004,7.2164,7.3697,7.62646,7.276707,7.25576,7.26386
Cayman Islands,CYM,0.016,0.02,0.023,0.028,0.031,0.035,0.044,0.048,0.059,0.06,0.075,0.075,0.075,0.075,0.075,0.076,0.076,0.094,0.094,0.094,0.094,0.115,0.115,0.115,0.1274,0.1146,0.1146,0.124,0.1366,0.1526,0.151,0.1512,0.15,0.15,0.132,0.132,0.1638,0.1698,0.1708,0.172,0.1736,0.175601,0.175601,0.1759
