Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cuba,CUB,0.046,0.046,0.046,0.045,0.045,0.046,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.055,0.057,0.0573,0.0579,0.0579,0.0579,0.0579,0.059,0.7275,0.4954,0.5891,0.6134,0.6117,0.6183,0.6207,0.5939,0.5552,0.5956,0.6288,0.6101,0.6756,0.7583,1.0851,1.2521,0.815847,0.7949,0.803
Cayman Islands,CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0088,0.0099,0.0111,0.0127,0.014701,0.014701,0.015
Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0012,0.0012,0.0022,0.0092,0.0122,0.0972,0.1532,0.1732,0.1922,0.2212,0.2437,0.2517,0.2775,0.2889,0.3217,0.3995,0.485177,0.5955,0.7775
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,0.911,0.906,0.908,0.868,0.905,0.888,1.008,1.0486,1.0966,1.1011,1.1094,1.1614,1.1821,1.2378,1.3693,1.504,2.0461,3.3995,3.6805,3.9975,4.095,4.1699,4.2144,4.2124,4.2778,4.2713,4.3733,4.4508,4.552368,4.734677,4.822
East,DDR,1.852,1.845,1.852,1.851,1.845,1.844,1.844,1.844,1.844,1.844,1.844,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,3.31,3.317,3.385,3.471,3.624,3.563,3.569,3.642,3.802,11.0615,14.0975,17.6175,20.793,23.8987,27.3992,31.1427,34.373,37.388,46.0965,55.316,66.196,76.9335,82.568,89.125,96.652,103.2055,111.294,117.7895,123.904,130.517,137.28,147.084,165.805
West,DEUW,6.45,6.509,6.531,6.631,6.668,6.71,6.71,6.71,6.85,6.86,6.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.020362,0.020362,0.080362
Dominica,DMA,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.008,0.008,0.008,0.008,0.0076,0.0077,0.0077,0.0077,0.0077,0.0077,0.0077,0.0077,0.0078,0.005,0.005,0.007,0.007,0.007,0.007,0.007,0.007,0.0074,0.0074,0.0071,0.0071,0.0071,0.007195,0.007195,0.007195
Denmark,DNK,0.008,0.008,0.01,0.009,0.009,0.009,0.009,0.009,0.009,0.011,0.01,0.01,0.01,0.01,0.008,0.01,0.01,0.01,0.011,0.011,2.643,2.8097,3.3105,3.6444,3.8297,3.9438,3.8132,3.6447,3.9534,4.4348,4.916,5.1237,5.9492,6.5835,6.7497,7.1095,7.41,8.1938,8.9022,9.1801,9.6643,10.881955,12.17184,13.025
Dominican Republic,DOM,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.207,0.22,0.22,0.37,0.37,0.372,0.372,0.398,0.398,0.4005,0.4005,0.4552,0.4653,0.4653,0.4657,0.4657,0.4658,0.4668,0.4669,0.4704,0.5255,0.5392,0.5726,0.717,0.7232,0.7338,0.7449,0.8721,0.9056,1.053,1.3502,1.4283,1.670119,1.868488,2.201
Algeria,DZA,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.286,0.286,0.286,0.286,0.275,0.275,0.275,0.275,0.275,0.274,0.274,0.274,0.28,0.28,0.28,0.28,0.282,0.282,0.282,0.282,0.277,0.2771,0.3021,0.3021,0.31,0.3111,0.359,0.529,0.7084,0.7284,0.7284,0.6451,0.6451,0.73,0.73
Ecuador,ECU,0.24,0.24,0.742,0.741,0.751,0.756,0.912,0.93,0.908,0.897,0.911,0.911,1.486,1.487,1.495,1.504,1.504,1.507,1.5142,1.7292,1.7146,1.7378,1.7458,1.7459,1.7808,1.8283,1.8745,2.1333,2.1655,2.1685,2.3461,2.3381,2.3677,2.388,2.44,2.5986,4.6398,4.7144,5.2659,5.2768,5.2981,5.300168,5.393719,5.44675
Egypt,EGY,2.535,2.535,2.445,2.445,2.445,2.445,2.745,2.745,2.745,2.745,2.745,2.715,2.715,2.715,2.715,2.715,2.805,2.805,2.805,2.81,2.9461,2.8145,2.8816,2.8816,2.9526,3.0006,3.0506,3.2097,3.2679,3.298,3.442,3.452,3.452,3.452,3.452,3.667,3.691,3.802,4.793,5.6895,5.9335,6.2575,6.3295,6.709
Eritrea,ERI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0087,0.0087,0.0098,0.0122,0.0124,0.0124,0.026706,0.025825,0.025825,0.025825
